user_id,segment,city,preferred_zone,historical_order_freq_monthly,account_age_days,favorite_category,time_habit
25007,budget,Hyderabad,East,19,265,Beverage,Morning
25008,budget,Pune,East,11,103,None,None
25009,budget,Pune,East,15,50,None,Dinner
25010,budget,Bangalore,West,9,562,Beverage,Morning
25011,mid-range,Bangalore,East,1,659,Dessert,None
25012,mid-range,Pune,South,6,720,Beverage,None
25013,budget,Bangalore,North,16,968,None,Dinner
25014,mid-range,Delhi NCR,North,8,865,None,Morning
25015,mid-range,Hyderabad,East,5,895,None,Dinner
25016,budget,Mumbai,Central,9,473,Add-on,None
25017,budget,Pune,Central,15,495,Beverage,Morning
25018,budget,Mumbai,South,10,894,Beverage,None
25019,budget,Bangalore,West,9,814,None,Dinner
25020,budget,Bangalore,North,22,141,Beverage,Dinner
25021,premium,Mumbai,East,8,641,None,Morning
25022,mid-range,Mumbai,North,8,687,None,None
25023,mid-range,Mumbai,South,6,991,Beverage,Morning
25024,mid-range,Hyderabad,South,4,391,None,LateNight
25025,budget,Bangalore,East,14,703,Beverage,None
25026,mid-range,Pune,East,8,961,None,Lunch
25027,budget,Bangalore,North,16,263,None,Morning
25028,mid-range,Delhi NCR,West,9,600,Dessert,Lunch
25029,budget,Bangalore,Central,14,145,Beverage,LateNight
25030,budget,Bangalore,East,20,810,None,Lunch
25031,budget,Hyderabad,West,14,999,None,None
25032,mid-range,Hyderabad,South,14,253,None,None
25033,budget,Pune,West,10,462,Add-on,None
25034,mid-range,Hyderabad,Central,3,205,None,Morning
25035,mid-range,Pune,North,12,992,None,None
25036,budget,Hyderabad,East,14,925,None,None
25037,mid-range,Delhi NCR,West,6,216,Dessert,LateNight
25038,budget,Pune,North,17,420,None,Dinner
25039,budget,Hyderabad,South,12,424,Beverage,Lunch
25040,mid-range,Hyderabad,Central,15,954,Beverage,Lunch
25041,occasional,Bangalore,North,2,633,None,LateNight
25042,mid-range,Pune,North,9,480,None,LateNight
25043,budget,Mumbai,West,18,747,Beverage,None
25044,premium,Mumbai,South,5,642,None,None
25045,mid-range,Delhi NCR,West,7,409,None,None
25046,occasional,Bangalore,Central,1,25,Add-on,None
25047,premium,Mumbai,West,15,80,None,Lunch
25048,occasional,Bangalore,East,1,320,None,Dinner
25049,premium,Bangalore,North,10,705,None,None
25050,mid-range,Mumbai,Central,6,91,Add-on,None
25051,occasional,Pune,East,3,401,Bread,Lunch
25052,budget,Bangalore,North,8,691,None,Lunch
25053,budget,Bangalore,Central,17,297,Beverage,None
25054,premium,Pune,East,4,82,None,Dinner
25055,mid-range,Bangalore,Central,8,193,Beverage,Dinner
25056,mid-range,Mumbai,Central,10,239,Beverage,Morning
25057,premium,Bangalore,West,11,44,None,Lunch
25058,budget,Mumbai,South,21,867,None,Dinner
25059,budget,Pune,South,14,375,None,Dinner
25060,occasional,Delhi NCR,North,2,689,None,Lunch
25061,mid-range,Hyderabad,East,10,909,None,Lunch
25062,premium,Pune,West,12,203,None,None
25063,mid-range,Hyderabad,Central,12,258,None,Lunch
25064,budget,Pune,North,18,368,None,None
25065,budget,Pune,East,14,411,Beverage,Dinner
25066,mid-range,Delhi NCR,West,12,16,Bread,None
25067,budget,Bangalore,South,17,355,None,Lunch
25068,mid-range,Delhi NCR,West,8,393,Dessert,Morning
25069,occasional,Pune,South,2,92,None,Dinner
25070,mid-range,Hyderabad,South,10,442,Add-on,Dinner
25071,mid-range,Delhi NCR,North,9,564,Add-on,Lunch
25072,premium,Bangalore,East,7,416,None,Dinner
25073,mid-range,Mumbai,North,7,783,Dessert,None
25074,mid-range,Bangalore,West,11,708,None,None
25075,mid-range,Pune,West,12,116,None,LateNight
25076,budget,Mumbai,West,15,353,None,Dinner
25077,mid-range,Delhi NCR,Central,8,558,None,None
25078,budget,Pune,Central,9,508,None,None
25079,premium,Bangalore,East,15,527,Add-on,Lunch
25080,mid-range,Bangalore,South,11,919,Beverage,Lunch
25081,mid-range,Hyderabad,Central,9,625,None,Lunch
25082,budget,Hyderabad,Central,10,965,Beverage,Dinner
25083,budget,Pune,North,15,446,None,None
25084,budget,Hyderabad,Central,9,660,Bread,None
25085,mid-range,Delhi NCR,Central,3,424,Beverage,Lunch
25086,mid-range,Bangalore,North,10,117,None,Dinner
25087,budget,Pune,Central,12,990,None,Lunch
25088,budget,Pune,Central,7,466,None,None
25089,mid-range,Bangalore,East,7,732,Dessert,Lunch
25090,mid-range,Hyderabad,South,3,820,Dessert,Morning
25091,mid-range,Mumbai,North,8,496,Add-on,Dinner
25092,budget,Hyderabad,Central,14,793,Beverage,LateNight
25093,occasional,Bangalore,East,2,335,None,Lunch
25094,budget,Hyderabad,East,17,926,Beverage,None
25095,budget,Hyderabad,West,17,33,None,Lunch
25096,budget,Hyderabad,North,8,543,None,LateNight
25097,occasional,Bangalore,East,1,575,Bread,None
25098,premium,Pune,South,11,329,None,LateNight
25099,budget,Pune,East,19,892,None,None
25100,budget,Hyderabad,East,9,780,None,None
25101,mid-range,Mumbai,South,3,884,None,Dinner
25102,budget,Hyderabad,East,12,325,Dessert,None
25103,occasional,Delhi NCR,North,1,753,Dessert,Lunch
25104,premium,Bangalore,West,9,382,Bread,Dinner
25105,mid-range,Mumbai,West,7,474,None,None
25106,budget,Delhi NCR,North,11,962,Beverage,Lunch
25107,budget,Bangalore,West,6,175,None,None
25108,mid-range,Hyderabad,West,8,919,None,None
25109,mid-range,Pune,Central,6,560,Dessert,None
25110,budget,Delhi NCR,Central,15,68,None,Morning
25111,mid-range,Bangalore,South,11,471,None,None
25112,premium,Pune,South,12,37,Add-on,Dinner
25113,budget,Delhi NCR,Central,15,343,None,None
25114,mid-range,Bangalore,West,11,253,Add-on,None
25115,mid-range,Delhi NCR,West,12,746,None,Dinner
25116,mid-range,Bangalore,West,6,50,Beverage,Lunch
25117,budget,Hyderabad,West,9,659,Dessert,None
25118,mid-range,Bangalore,Central,7,807,Beverage,None
25119,budget,Mumbai,South,22,254,None,None
25120,budget,Hyderabad,East,11,346,None,Morning
25121,budget,Pune,South,15,537,None,None
25122,mid-range,Pune,South,8,753,None,None
25123,mid-range,Mumbai,South,7,679,None,Morning
25124,occasional,Delhi NCR,East,3,605,Add-on,Morning
25125,premium,Mumbai,South,10,376,None,Morning
25126,budget,Bangalore,Central,20,342,None,None
25127,premium,Pune,South,6,523,None,None
25128,budget,Mumbai,North,21,973,None,Lunch
25129,budget,Hyderabad,West,23,455,None,Lunch
25130,budget,Bangalore,South,14,274,Beverage,None
25131,budget,Hyderabad,Central,17,469,None,None
25132,mid-range,Delhi NCR,North,10,591,None,None
25133,budget,Delhi NCR,North,15,165,None,Dinner
25134,mid-range,Pune,North,12,10,None,None
25135,budget,Delhi NCR,North,17,220,Beverage,Lunch
25136,budget,Mumbai,West,20,418,None,None
25137,premium,Hyderabad,North,11,487,None,Lunch
25138,mid-range,Pune,North,2,530,Dessert,None
25139,mid-range,Pune,West,8,825,Dessert,Dinner
25140,budget,Bangalore,East,12,720,Dessert,None
25141,mid-range,Pune,Central,4,924,None,None
25142,occasional,Delhi NCR,West,1,157,None,Lunch
25143,budget,Hyderabad,West,17,806,None,Lunch
25144,mid-range,Hyderabad,East,9,13,Dessert,None
25145,premium,Mumbai,Central,7,791,None,Dinner
25146,mid-range,Bangalore,South,9,372,None,Lunch
25147,mid-range,Delhi NCR,North,11,167,None,Morning
25148,mid-range,Mumbai,Central,9,129,Beverage,Lunch
25149,budget,Bangalore,South,17,387,None,Morning
25150,budget,Mumbai,West,12,345,None,Lunch
25151,mid-range,Pune,South,7,502,Add-on,Dinner
25152,budget,Delhi NCR,Central,8,485,None,Lunch
25153,mid-range,Hyderabad,West,11,939,None,None
25154,mid-range,Delhi NCR,West,11,181,None,Dinner
25155,mid-range,Bangalore,South,8,630,Beverage,Dinner
25156,budget,Mumbai,South,10,553,Bread,Lunch
25157,mid-range,Delhi NCR,North,4,849,None,None
25158,premium,Delhi NCR,West,11,913,None,Dinner
25159,premium,Delhi NCR,North,12,459,Dessert,None
25160,mid-range,Hyderabad,East,8,325,Add-on,None
25161,mid-range,Hyderabad,North,9,562,None,Dinner
25162,mid-range,Mumbai,East,11,582,Add-on,Lunch
25163,budget,Hyderabad,East,10,598,Bread,Morning
25164,occasional,Delhi NCR,West,1,771,None,None
25165,budget,Bangalore,North,18,476,None,Lunch
25166,budget,Pune,South,8,107,Bread,None
25167,occasional,Mumbai,South,1,237,None,None
25168,mid-range,Delhi NCR,East,14,884,None,None
25169,budget,Mumbai,East,7,622,Beverage,None
25170,budget,Hyderabad,West,17,187,Add-on,None
25171,premium,Delhi NCR,West,19,303,None,LateNight
25172,mid-range,Delhi NCR,North,7,869,Beverage,None
25173,budget,Mumbai,West,11,366,None,Lunch
25174,mid-range,Delhi NCR,East,8,119,None,None
25175,budget,Hyderabad,East,18,584,Add-on,None
25176,mid-range,Hyderabad,West,10,550,None,Dinner
25177,mid-range,Pune,Central,12,201,None,Dinner
25178,premium,Mumbai,Central,11,745,None,LateNight
25179,budget,Hyderabad,South,15,986,None,Lunch
25180,budget,Mumbai,West,17,551,None,None
25181,budget,Hyderabad,North,13,173,None,LateNight
25182,budget,Pune,East,20,722,None,None
25183,budget,Pune,West,22,230,Dessert,Lunch
25184,premium,Bangalore,East,11,953,None,None
25185,budget,Bangalore,North,16,79,None,None
25186,budget,Mumbai,North,23,683,None,None
25187,mid-range,Pune,Central,5,838,None,None
25188,budget,Delhi NCR,East,14,956,None,None
25189,premium,Pune,Central,17,366,None,None
25190,mid-range,Mumbai,East,12,205,Beverage,Dinner
25191,mid-range,Bangalore,Central,13,384,None,LateNight
25192,occasional,Mumbai,North,3,95,Dessert,None
25193,premium,Pune,West,13,383,Beverage,None
25194,mid-range,Bangalore,Central,4,757,None,Dinner
25195,occasional,Hyderabad,North,1,354,Bread,Lunch
25196,budget,Pune,East,13,272,None,LateNight
25197,mid-range,Bangalore,Central,8,591,Beverage,None
25198,budget,Delhi NCR,East,17,330,Beverage,None
25199,mid-range,Mumbai,North,8,14,Beverage,None
25200,budget,Mumbai,North,11,665,None,Dinner
25201,budget,Mumbai,Central,17,568,None,None
25202,mid-range,Hyderabad,North,11,656,Beverage,Lunch
25203,mid-range,Hyderabad,North,8,262,Dessert,None
25204,budget,Hyderabad,North,13,878,Add-on,None
25205,budget,Bangalore,South,8,78,None,Lunch
25206,occasional,Mumbai,North,3,833,None,None
25207,budget,Delhi NCR,North,17,303,Add-on,None
25208,occasional,Hyderabad,Central,1,506,None,LateNight
25209,budget,Pune,West,10,372,None,Morning
25210,mid-range,Mumbai,North,4,51,None,Lunch
25211,mid-range,Delhi NCR,Central,8,301,None,Lunch
25212,mid-range,Pune,West,5,331,None,Morning
25213,mid-range,Bangalore,South,10,365,None,Lunch
25214,budget,Bangalore,West,12,973,None,Morning
25215,mid-range,Pune,West,3,842,Beverage,None
25216,mid-range,Mumbai,South,6,179,None,Dinner
25217,mid-range,Pune,North,10,985,Beverage,None
25218,budget,Bangalore,East,16,300,Add-on,Dinner
25219,occasional,Delhi NCR,West,1,100,None,None
25220,mid-range,Delhi NCR,East,4,996,Beverage,None
25221,budget,Hyderabad,West,12,229,Dessert,None
25222,mid-range,Pune,South,4,644,None,Morning
25223,mid-range,Mumbai,West,4,782,Beverage,Dinner
25224,mid-range,Pune,North,9,486,None,None
25225,budget,Delhi NCR,West,12,267,None,None
25226,premium,Pune,West,8,155,None,Dinner
25227,occasional,Mumbai,East,2,786,Beverage,Lunch
25228,budget,Pune,South,9,979,Bread,Lunch
25229,budget,Pune,Central,9,692,Beverage,None
25230,budget,Bangalore,North,15,483,None,Dinner
25231,premium,Bangalore,South,13,65,Bread,None
25232,premium,Bangalore,West,14,504,Dessert,Dinner
25233,mid-range,Delhi NCR,North,4,323,None,LateNight
25234,mid-range,Pune,South,10,724,Dessert,None
25235,premium,Delhi NCR,West,17,410,Add-on,Lunch
25236,mid-range,Mumbai,West,6,906,None,Lunch
25237,budget,Mumbai,South,20,380,Bread,Dinner
25238,occasional,Bangalore,South,2,569,None,None
25239,occasional,Mumbai,West,3,872,None,Dinner
25240,budget,Bangalore,South,16,581,None,LateNight
25241,mid-range,Mumbai,South,9,723,Bread,Lunch
25242,mid-range,Hyderabad,South,7,896,Add-on,None
25243,mid-range,Mumbai,East,9,69,Beverage,Dinner
25244,budget,Hyderabad,South,18,321,None,None
25245,budget,Pune,South,16,476,None,Lunch
25246,budget,Mumbai,South,16,926,None,None
25247,budget,Mumbai,North,20,83,None,LateNight
25248,budget,Bangalore,West,16,272,None,LateNight
25249,budget,Hyderabad,West,11,382,Bread,Dinner
25250,mid-range,Delhi NCR,South,10,552,Add-on,Lunch
25251,budget,Delhi NCR,Central,18,344,None,LateNight
25252,mid-range,Bangalore,North,2,564,None,Morning
25253,budget,Bangalore,South,16,73,None,Lunch
25254,occasional,Mumbai,Central,1,516,Beverage,None
25255,mid-range,Delhi NCR,North,7,843,Beverage,Lunch
25256,mid-range,Delhi NCR,North,10,292,Add-on,Lunch
25257,budget,Bangalore,South,10,233,Bread,None
25258,budget,Delhi NCR,East,20,791,None,Dinner
25259,occasional,Delhi NCR,Central,1,562,None,Dinner
25260,budget,Delhi NCR,Central,12,611,None,None
25261,mid-range,Mumbai,East,8,52,None,None
25262,budget,Pune,West,15,723,None,LateNight
25263,budget,Delhi NCR,North,12,756,None,None
25264,mid-range,Pune,West,6,908,Bread,None
25265,budget,Hyderabad,Central,10,308,Dessert,Dinner
25266,mid-range,Pune,West,8,392,None,Dinner
25267,mid-range,Bangalore,Central,1,696,None,None
25268,mid-range,Bangalore,South,1,176,Beverage,Morning
25269,mid-range,Bangalore,South,8,879,None,Dinner
25270,mid-range,Hyderabad,West,6,409,Add-on,Lunch
25271,budget,Pune,East,10,488,None,LateNight
25272,mid-range,Bangalore,East,3,719,None,None
25273,premium,Hyderabad,East,8,329,Beverage,Lunch
25274,premium,Mumbai,Central,12,189,Beverage,Lunch
25275,mid-range,Hyderabad,West,5,359,Add-on,LateNight
25276,budget,Delhi NCR,North,15,627,Beverage,LateNight
25277,budget,Mumbai,South,17,833,None,LateNight
25278,budget,Bangalore,South,7,734,None,Dinner
25279,mid-range,Hyderabad,West,7,329,None,Lunch
25280,mid-range,Pune,East,7,150,Beverage,Dinner
25281,budget,Mumbai,South,7,102,Add-on,Lunch
25282,budget,Hyderabad,West,25,69,Add-on,LateNight
25283,budget,Pune,East,15,188,None,Morning
25284,budget,Mumbai,Central,15,821,None,None
25285,budget,Delhi NCR,East,14,633,None,None
25286,mid-range,Pune,West,8,87,None,None
25287,occasional,Bangalore,South,2,774,Add-on,None
25288,mid-range,Delhi NCR,South,4,690,None,Dinner
25289,occasional,Bangalore,West,1,912,None,LateNight
25290,mid-range,Hyderabad,West,6,647,Add-on,None
25291,budget,Mumbai,North,11,191,None,LateNight
25292,mid-range,Bangalore,North,9,306,None,LateNight
25293,budget,Pune,South,25,539,None,None
25294,mid-range,Hyderabad,South,4,394,Dessert,LateNight
25295,budget,Mumbai,South,19,79,Beverage,Lunch
25296,mid-range,Hyderabad,East,2,664,None,Dinner
25297,mid-range,Bangalore,South,13,233,None,Lunch
25298,occasional,Hyderabad,South,2,656,None,None
25299,budget,Bangalore,West,14,489,Beverage,None
25300,mid-range,Hyderabad,South,11,73,None,None
25301,mid-range,Hyderabad,East,9,559,Dessert,Lunch
25302,budget,Bangalore,Central,14,156,Beverage,None
25303,mid-range,Hyderabad,West,6,374,Dessert,Lunch
25304,mid-range,Bangalore,West,6,886,Dessert,Dinner
25305,budget,Pune,Central,12,79,None,Lunch
25306,mid-range,Bangalore,Central,5,593,Dessert,Morning
25307,mid-range,Hyderabad,South,8,660,None,None
25308,budget,Delhi NCR,South,12,739,None,None
25309,budget,Hyderabad,Central,18,959,Beverage,Lunch
25310,budget,Bangalore,Central,15,963,Beverage,None
25311,budget,Delhi NCR,East,11,695,Beverage,Lunch
25312,premium,Bangalore,South,15,977,None,None
25313,occasional,Pune,Central,3,884,Beverage,Lunch
25314,mid-range,Mumbai,West,7,554,None,Lunch
25315,mid-range,Hyderabad,West,10,127,None,Dinner
25316,occasional,Pune,North,1,481,Bread,Dinner
25317,premium,Bangalore,North,13,334,None,None
25318,mid-range,Hyderabad,North,10,111,Dessert,Morning
25319,occasional,Bangalore,East,1,382,Add-on,Lunch
25320,budget,Delhi NCR,North,11,515,None,Lunch
25321,budget,Bangalore,Central,20,650,None,Morning
25322,budget,Pune,North,14,585,None,Morning
25323,budget,Pune,West,20,824,None,None
25324,premium,Pune,West,5,916,Dessert,Dinner
25325,mid-range,Delhi NCR,North,6,391,None,Morning
25326,mid-range,Pune,Central,13,632,None,Dinner
25327,budget,Delhi NCR,North,18,509,None,Lunch
25328,mid-range,Delhi NCR,Central,5,458,None,Lunch
25329,occasional,Mumbai,Central,1,477,None,Dinner
25330,mid-range,Delhi NCR,North,8,756,None,None
25331,mid-range,Mumbai,West,9,529,Beverage,Morning
25332,mid-range,Mumbai,North,12,374,None,None
25333,mid-range,Hyderabad,South,10,673,None,Lunch
25334,budget,Bangalore,South,16,71,Add-on,None
25335,mid-range,Hyderabad,North,6,393,None,None
25336,occasional,Delhi NCR,North,3,423,Dessert,Dinner
25337,mid-range,Pune,West,6,437,None,Morning
25338,budget,Pune,North,11,361,Dessert,None
25339,mid-range,Bangalore,South,8,351,None,LateNight
25340,budget,Mumbai,West,13,907,Bread,LateNight
25341,budget,Pune,South,13,762,None,LateNight
25342,mid-range,Delhi NCR,Central,9,849,None,None
25343,mid-range,Bangalore,West,8,95,None,Morning
25344,mid-range,Pune,North,11,719,Add-on,LateNight
25345,premium,Mumbai,South,11,187,Add-on,LateNight
25346,mid-range,Hyderabad,North,9,42,None,Dinner
25347,mid-range,Hyderabad,South,7,139,None,LateNight
25348,occasional,Bangalore,West,3,384,Bread,LateNight
25349,mid-range,Pune,South,10,133,None,None
25350,budget,Mumbai,South,16,841,None,Morning
25351,mid-range,Delhi NCR,South,10,891,None,Dinner
25352,occasional,Bangalore,Central,1,637,Dessert,None
25353,budget,Pune,North,13,342,None,Dinner
25354,mid-range,Hyderabad,East,11,988,Beverage,Lunch
25355,mid-range,Mumbai,North,10,463,None,None
25356,budget,Mumbai,North,19,764,Beverage,Lunch
25357,occasional,Delhi NCR,East,1,870,Add-on,LateNight
25358,mid-range,Hyderabad,South,13,799,Dessert,Lunch
25359,budget,Delhi NCR,North,16,547,None,None
25360,premium,Hyderabad,West,12,902,Add-on,Dinner
25361,budget,Delhi NCR,North,14,589,None,Lunch
25362,mid-range,Pune,West,3,557,Bread,None
25363,mid-range,Mumbai,East,4,30,Add-on,None
25364,budget,Bangalore,East,14,954,None,LateNight
25365,budget,Bangalore,East,17,644,None,Dinner
25366,budget,Mumbai,North,4,570,Dessert,None
25367,budget,Delhi NCR,South,21,107,None,None
25368,mid-range,Mumbai,East,14,309,None,Lunch
25369,budget,Hyderabad,North,13,991,None,None
25370,mid-range,Pune,Central,5,521,Bread,Lunch
25371,budget,Mumbai,East,17,852,None,Morning
25372,mid-range,Delhi NCR,South,2,376,Beverage,None
25373,mid-range,Delhi NCR,East,5,294,Dessert,Dinner
25374,premium,Delhi NCR,West,11,929,None,Lunch
25375,occasional,Hyderabad,East,2,779,None,None
25376,budget,Hyderabad,North,20,675,Beverage,Lunch
25377,budget,Pune,West,15,718,Beverage,Dinner
25378,budget,Mumbai,Central,15,286,Add-on,None
25379,premium,Mumbai,West,12,571,Beverage,None
25380,budget,Delhi NCR,South,17,100,None,Lunch
25381,budget,Bangalore,East,9,936,Add-on,None
25382,mid-range,Mumbai,Central,6,298,None,Dinner
25383,mid-range,Pune,North,6,807,None,LateNight
25384,budget,Hyderabad,South,18,809,Add-on,LateNight
25385,budget,Delhi NCR,West,10,792,Beverage,Lunch
25386,budget,Pune,East,11,756,Add-on,None
25387,mid-range,Bangalore,Central,8,293,Dessert,None
25388,budget,Bangalore,Central,11,318,None,LateNight
25389,mid-range,Delhi NCR,South,5,145,Dessert,None
25390,mid-range,Mumbai,West,8,747,None,Morning
25391,budget,Hyderabad,West,14,712,None,None
25392,mid-range,Delhi NCR,South,7,108,Bread,Lunch
25393,premium,Pune,North,10,443,Beverage,None
25394,mid-range,Hyderabad,West,5,139,None,Lunch
25395,occasional,Bangalore,South,1,469,None,Lunch
25396,budget,Pune,South,10,779,Add-on,Lunch
25397,mid-range,Bangalore,East,9,933,Dessert,LateNight
25398,budget,Bangalore,East,18,920,None,Lunch
25399,budget,Delhi NCR,Central,22,49,Dessert,None
25400,mid-range,Hyderabad,West,9,510,None,Dinner
25401,premium,Bangalore,South,15,76,None,Morning
25402,budget,Delhi NCR,Central,20,206,Beverage,Lunch
25403,budget,Delhi NCR,West,13,223,Beverage,None
25404,budget,Bangalore,East,12,214,Add-on,Lunch
25405,budget,Hyderabad,North,19,29,None,None
25406,budget,Pune,East,14,181,Beverage,Lunch
25407,budget,Bangalore,West,13,906,None,Dinner
25408,mid-range,Bangalore,East,4,199,None,None
25409,premium,Mumbai,West,15,254,Beverage,None
